Date,Lang Code,Count
2016-12-03,ru,5
2016-12-03,pt,6
2016-12-03,la,2
2016-12-03,ko,3
2016-12-03,ja,6
2016-12-03,fr,1
2016-12-03,es,24
2016-12-03,en,889
2016-12-03,de,15
2016-12-04,zh,9
2016-12-04,ts,1
2016-12-04,tr,1
2016-12-04,ru,3
2016-12-04,pt,6
2016-12-04,ko,6
2016-12-04,hu,1
2016-12-04,fr,1
2016-12-04,es,26
2016-12-04,en,953
2016-12-04,de,21
2016-12-05,zh-Hant,1
2016-12-05,zh,8
2016-12-05,ru,8
2016-12-05,pt,7
2016-12-05,ms,1
2016-12-05,ko,4
2016-12-05,ja,1
2016-12-05,id,14
2016-12-05,fr,3
2016-12-05,es,19
2016-12-05,en,1046
2016-12-05,de,12
2016-12-05,ca,1
2016-12-06,zh-Hant,3
2016-12-06,zh,9
2016-12-06,ru,9
2016-12-06,pt,19
2016-12-06,ko,10
2016-12-06,ja,1
2016-12-06,id,4
2016-12-06,fr,1
2016-12-06,es,38
2016-12-06,en,1270
2016-12-06,de,20
2016-12-07,zh-Hant,1
2016-12-07,zh,5
2016-12-07,tr,2
2016-12-07,ru,6
2016-12-07,pt,10
2016-12-07,nl,1
2016-12-07,ko,13
2016-12-07,ja,1
2016-12-07,it,1
2016-12-07,id,1
2016-12-07,hu,1
2016-12-07,gn,1
2016-12-07,fr,2
2016-12-07,es,34
2016-12-07,en,1101
2016-12-07,de,10
2016-12-07,ca,1
2016-12-08,zh-Hant,1
2016-12-08,zh,12
2016-12-08,tr,1
2016-12-08,th,1
2016-12-08,ru,8
2016-12-08,pt,9
2016-12-08,la,1
2016-12-08,ko,7
2016-12-08,ja,2
2016-12-08,id,3
2016-12-08,fr,2
2016-12-08,es,33
2016-12-08,en,1094
2016-12-08,de,18
2016-12-08,cs,1
2016-12-09,zh-Hant,2
2016-12-09,zh,10
2016-12-09,vi,1
2016-12-09,tr,2
2016-12-09,ru,2
2016-12-09,pt,15
2016-12-09,nl,1
2016-12-09,ko,15
2016-12-09,id,1
2016-12-09,fr,22
2016-12-09,es,45
2016-12-09,en,1056
2016-12-09,de,13
2016-12-10,zh-Hant,3
2016-12-10,zh,9
2016-12-10,tr,1
2016-12-10,ru,5
2016-12-10,ro,1
2016-12-10,pt,10
2016-12-10,ko,9
2016-12-10,id,1
2016-12-10,fr,1
2016-12-10,es,32
2016-12-10,en,948
2016-12-10,de,17
2016-12-10,cs,1
2016-12-11,zh-Hant,1
2016-12-11,zh,9
2016-12-11,tr,2
2016-12-11,sco,1
2016-12-11,ru,1
2016-12-11,ro,1
2016-12-11,pt,5
2016-12-11,nl,4
2016-12-11,ko,5
2016-12-11,it,2
2016-12-11,hu,1
2016-12-11,fr,4
2016-12-11,es,43
2016-12-11,en,985
2016-12-11,de,12
2016-12-12,zh-Hant,2
2016-12-12,zh,11
2016-12-12,tr,1
2016-12-12,ru,9
2016-12-12,pt,14
2016-12-12,pl,1
2016-12-12,nl,1
2016-12-12,ko,8
2016-12-12,id,1
2016-12-12,fr,4
2016-12-12,es,36
2016-12-12,en,1148
2016-12-12,el,2
2016-12-12,de,18
2016-12-12,da,2
2016-12-12,cs,1
2016-12-13,zh-Hant,2
2016-12-13,zh,15
2016-12-13,tr,1
2016-12-13,sco,1
2016-12-13,ru,9
2016-12-13,pt,8
2016-12-13,nl,1
2016-12-13,la,1
2016-12-13,ko,9
2016-12-13,id,1
2016-12-13,hu,1
2016-12-13,fr,6
2016-12-13,es,37
2016-12-13,eo,1
2016-12-13,en,1063
2016-12-13,de,16
2016-12-14,zh-Hant,1
2016-12-14,zh,12
2016-12-14,ru,8
2016-12-14,pt,10
2016-12-14,ko,5
2016-12-14,iw,2
2016-12-14,hu,1
2016-12-14,ha,1
2016-12-14,gd,1
2016-12-14,fr,4
2016-12-14,es,36
2016-12-14,en,1053
2016-12-14,de,15
2016-12-15,zh-Hant,1
2016-12-15,zh,14
2016-12-15,tr,2
2016-12-15,ru,7
2016-12-15,pt,11
2016-12-15,nl,1
2016-12-15,la,2
2016-12-15,ko,8
2016-12-15,fr,2
2016-12-15,es,38
2016-12-15,en,1040
2016-12-15,de,12
2016-12-15,da,1
2016-12-16,zh-Hant,1
2016-12-16,zh,11
2016-12-16,tr,1
2016-12-16,ru,7
2016-12-16,ro,1
2016-12-16,pt,7
2016-12-16,ko,5
2016-12-16,fr,4
2016-12-16,es,33
2016-12-16,en,917
2016-12-16,de,11
2016-12-17,zh-Hant,2
2016-12-17,zh,8
2016-12-17,tr,2
2016-12-17,ru,2
2016-12-17,pt,5
2016-12-17,nl,1
2016-12-17,ko,4
2016-12-17,hu,1
2016-12-17,fr,2
2016-12-17,es,32
2016-12-17,en,819
2016-12-17,de,12
2016-12-18,zh,7
2016-12-18,tr,1
2016-12-18,ru,6
2016-12-18,pt,5
2016-12-18,om,1
2016-12-18,nl,1
2016-12-18,ko,2
2016-12-18,fr,1
2016-12-18,es,31
2016-12-18,en,830
2016-12-18,de,5
2016-12-18,da,1
2016-12-18,cs,1
2016-12-19,zh-Hant,1
2016-12-19,zh,14
2016-12-19,ru,4
2016-12-19,pt,9
2016-12-19,mg,1
2016-12-19,la,1
2016-12-19,ko,8
2016-12-19,id,1
2016-12-19,fr,3
2016-12-19,es,27
2016-12-19,en,975
2016-12-19,de,12
2016-12-20,zh-Hant,1
2016-12-20,zh,8
2016-12-20,tr,1
2016-12-20,ru,6
2016-12-20,pt,7
2016-12-20,ko,6
2016-12-20,ja,1
2016-12-20,fr,3
2016-12-20,es,31
2016-12-20,en,878
2016-12-20,de,9
2016-12-21,zh-Hant,1
2016-12-21,zh,14
2016-12-21,tr,1
2016-12-21,ru,8
2016-12-21,pt,11
2016-12-21,ko,6
2016-12-21,ja,2
2016-12-21,id,2
2016-12-21,fr,2
2016-12-21,es,30
2016-12-21,en,907
2016-12-21,de,6
2016-12-21,cs,1
2016-12-22,zh-Hant,2
2016-12-22,zh,11
2016-12-22,tr,3
2016-12-22,ru,3
2016-12-22,pt,4
2016-12-22,ko,10
2016-12-22,ja,1
2016-12-22,fr,3
2016-12-22,es,29
2016-12-22,en,872
2016-12-22,de,18
2016-12-23,zh-Hant,1
2016-12-23,zh,15
2016-12-23,tr,2
2016-12-23,ru,4
2016-12-23,ro,6
2016-12-23,pt,1
2016-12-23,ko,6
2016-12-23,ja,1
2016-12-23,fr,2
2016-12-23,es,29
2016-12-23,en,771
2016-12-23,de,12
2016-12-24,zh-Hant,1
2016-12-24,zh,10
2016-12-24,vi,1
2016-12-24,tr,1
2016-12-24,ru,6
2016-12-24,ro,1
2016-12-24,pt,4
2016-12-24,ko,1
2016-12-24,ja,1
2016-12-24,id,2
2016-12-24,fr,2
2016-12-24,es,25
2016-12-24,en,735
2016-12-24,de,8
2016-12-24,da,1
2016-12-24,bn,2
2016-12-25,zh,9
2016-12-25,tr,2
2016-12-25,ru,2
2016-12-25,pt,3
2016-12-25,ko,2
2016-12-25,ja,1
2016-12-25,es,12
2016-12-25,en,563
2016-12-25,de,4
2016-12-25,cy,1
2016-12-25,bn,1
2016-12-26,zh-Hant,2
2016-12-26,zh,11
2016-12-26,vi,1
2016-12-26,ru,8
2016-12-26,pt,8
2016-12-26,ko,6
2016-12-26,ja,1
2016-12-26,id,1
2016-12-26,fr,2
2016-12-26,es,31
2016-12-26,en,752
2016-12-26,de,5
2016-12-26,cs,1
2016-12-27,zh-Hant,3
2016-12-27,zh,13
2016-12-27,tr,1
2016-12-27,sco,1
2016-12-27,ru,3
2016-12-27,ro,1
2016-12-27,pt,5
2016-12-27,ko,4
2016-12-27,hu,1
2016-12-27,fr,4
2016-12-27,es,23
2016-12-27,en,823
2016-12-27,de,6
2016-12-27,cs,1
2016-12-28,zh-Hant,2
2016-12-28,zh,7
2016-12-28,tr,1
2016-12-28,ru,6
2016-12-28,pt,5
2016-12-28,ko,3
2016-12-28,ja,1
2016-12-28,id,2
2016-12-28,fr,4
2016-12-28,es,26
2016-12-28,en,894
2016-12-28,de,7
2016-12-28,cs,1
2016-12-29,zh-Hant,2
2016-12-29,zh,12
2016-12-29,tr,1
2016-12-29,ru,5
2016-12-29,pt,6
2016-12-29,no,1
2016-12-29,ko,9
